#options: cpuid=1173503 frame-threads=1 no-wpp no-pmode no-pme psnr no-ssim log-level=2 bitdepth=8 input-csp=1 fps=30000/1000 input-res=832x480 interlace=0 total-frames=300 level-idc=0 high-tier=1 uhd-bd=0 ref=4 no-allow-non-conformance no-repeat-headers annexb no-aud no-hrd info hash=0 no-temporal-layers open-gop min-keyint=1 keyint=5000 bframes=15 b-adapt=2 b-pyramid bframe-bias=0 rc-lookahead=40 lookahead-slices=0 scenecut=40 no-intra-refresh ctu=64 min-cu-size=8 rect amp max-tu-size=32 tu-inter-depth=3 tu-intra-depth=3 limit-tu=4 rdoq-level=2 dynamic-rd=0.00 no-ssim-rd signhide no-tskip nr-intra=0 nr-inter=0 no-constrained-intra strong-intra-smoothing max-merge=4 limit-refs=1 limit-modes me=3 subme=4 merange=57 temporal-mvp weightp weightb no-analyze-src-pics deblock=0:0 sao no-sao-non-deblock rd=6 no-early-skip rskip no-fast-intra no-tskip-fast no-cu-lossless b-intra rdpenalty=0 psy-rd=0.00 psy-rdoq=0.00 no-rd-refine analysis-reuse-mode=0 no-lossless cbqpoffs=0 crqpoffs=0 rc=abr bitrate=2000 qcomp=0.60 qpstep=4 stats-write=1 stats-read=0 slow-firstpass ipratio=1.40 pbratio=1.30 aq-mode=1 aq-strength=0.00 cutree zone-count=0 no-strict-cbr qg-size=64 no-rc-grain qpmax=69 qpmin=0 no-const-vbv sar=0 overscan=0 videoformat=5 range=0 colorprim=2 transfer=2 colormatrix=2 chromaloc=0 display-window=0 max-cll=0,0 min-luma=0 max-luma=255 log2-max-poc-lsb=8 vui-timing-info vui-hrd-info slices=1 opt-qp-pps opt-ref-list-length-pps no-multi-pass-opt-rps scenecut-bias=0.05 no-opt-cu-delta-qp no-aq-motion no-hdr no-hdr-opt no-dhdr10-opt analysis-reuse-level=5 scale-factor=0 refine-intra=0 refine-inter=0 refine-mv=0 no-limit-sao ctu-info=0 max-tlayer=4
in:0 out:0 type:I q:13.56 q-aq:7.92 q-noVbv:13.56 q-Rceq:1.08 tex:267248 mv:23186 misc:1726 icu:1560.00 pcu:0.00 scu:0.00 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-5.07;
in:16 out:1 type:k q:12.47 q-aq:6.65 q-noVbv:12.47 q-Rceq:1.08 tex:250110 mv:26025 misc:2089 icu:840.75 pcu:429.25 scu:290.00 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-5.28;
in:8 out:2 type:B q:13.64 q-aq:9.59 q-noVbv:13.64 q-Rceq:1.08 tex:98186 mv:17601 misc:2653 icu:267.25 pcu:830.25 scu:462.50 tlayer:1 pbqpoffset:1.16 pbfactor:1.14 avgQpOffsetCutree:-3.71;
in:4 out:3 type:B q:14.22 q-aq:11.58 q-noVbv:14.22 q-Rceq:1.08 tex:18432 mv:5963 misc:2197 icu:27.25 pcu:866.50 scu:666.25 tlayer:2 pbqpoffset:1.75 pbfactor:1.22 avgQpOffsetCutree:-2.56;
in:2 out:4 type:B q:14.60 q-aq:13.62 q-noVbv:14.60 q-Rceq:1.08 tex:4411 mv:3734 misc:1415 icu:10.00 pcu:746.25 scu:803.75 tlayer:3 pbqpoffset:2.13 pbfactor:1.28 avgQpOffsetCutree:-1.27;
in:1 out:5 type:b q:17.80 q-aq:18.00 q-noVbv:17.80 q-Rceq:1.08 tex:59 mv:623 misc:478 icu:0.00 pcu:284.00 scu:1276.00 tlayer:4 pbqpoffset:5.33 pbfactor:1.85 avgQpOffsetCutree:0.00;
in:3 out:6 type:b q:17.43 q-aq:17.00 q-noVbv:17.43 q-Rceq:1.08 tex:138 mv:1120 misc:686 icu:0.00 pcu:397.75 scu:1162.25 tlayer:4 pbqpoffset:4.96 pbfactor:1.77 avgQpOffsetCutree:0.00;
in:6 out:7 type:B q:15.18 q-aq:14.47 q-noVbv:15.18 q-Rceq:1.08 tex:1232 mv:2766 misc:1090 icu:12.00 pcu:685.25 scu:862.75 tlayer:3 pbqpoffset:2.71 pbfactor:1.37 avgQpOffsetCutree:-1.28;
in:5 out:8 type:b q:17.28 q-aq:17.00 q-noVbv:17.28 q-Rceq:1.08 tex:1683 mv:1630 misc:903 icu:4.00 pcu:428.25 scu:1127.75 tlayer:4 pbqpoffset:4.81 pbfactor:1.74 avgQpOffsetCutree:0.00;
in:7 out:9 type:b q:17.64 q-aq:18.00 q-noVbv:17.64 q-Rceq:1.08 tex:76 mv:640 misc:556 icu:0.00 pcu:249.00 scu:1311.00 tlayer:4 pbqpoffset:5.17 pbfactor:1.82 avgQpOffsetCutree:0.00;
in:12 out:10 type:B q:13.77 q-aq:11.16 q-noVbv:13.77 q-Rceq:1.08 tex:32869 mv:8369 misc:2314 icu:51.75 pcu:883.00 scu:625.25 tlayer:2 pbqpoffset:1.30 pbfactor:1.16 avgQpOffsetCutree:-2.60;
