#options: cpuid=1173503 frame-threads=1 no-wpp no-pmode no-pme psnr no-ssim log-level=2 bitdepth=8 input-csp=1 fps=25000/1000 input-res=768x432 interlace=0 total-frames=250 level-idc=0 high-tier=1 uhd-bd=0 ref=4 no-allow-non-conformance no-repeat-headers annexb no-aud no-hrd info hash=0 no-temporal-layers open-gop min-keyint=1 keyint=5000 bframes=15 b-adapt=2 b-pyramid bframe-bias=0 rc-lookahead=40 lookahead-slices=0 scenecut=40 no-intra-refresh ctu=64 min-cu-size=8 rect amp max-tu-size=32 tu-inter-depth=3 tu-intra-depth=3 limit-tu=4 rdoq-level=2 dynamic-rd=0.00 no-ssim-rd signhide no-tskip nr-intra=0 nr-inter=0 no-constrained-intra strong-intra-smoothing max-merge=4 limit-refs=1 limit-modes me=3 subme=4 merange=57 temporal-mvp weightp weightb no-analyze-src-pics deblock=0:0 sao no-sao-non-deblock rd=6 no-early-skip rskip no-fast-intra no-tskip-fast no-cu-lossless b-intra rdpenalty=0 psy-rd=0.00 psy-rdoq=0.00 no-rd-refine analysis-reuse-mode=0 no-lossless cbqpoffs=0 crqpoffs=0 rc=abr bitrate=2000 qcomp=0.60 qpstep=4 stats-write=1 stats-read=0 slow-firstpass ipratio=1.40 pbratio=1.30 aq-mode=1 aq-strength=0.00 cutree zone-count=0 no-strict-cbr qg-size=64 no-rc-grain qpmax=69 qpmin=0 no-const-vbv sar=0 overscan=0 videoformat=5 range=0 colorprim=2 transfer=2 colormatrix=2 chromaloc=0 display-window=0 max-cll=0,0 min-luma=0 max-luma=255 log2-max-poc-lsb=8 vui-timing-info vui-hrd-info slices=1 opt-qp-pps opt-ref-list-length-pps no-multi-pass-opt-rps scenecut-bias=0.05 no-opt-cu-delta-qp no-aq-motion no-hdr no-hdr-opt no-dhdr10-opt analysis-reuse-level=5 scale-factor=0 refine-intra=0 refine-inter=0 refine-mv=0 no-limit-sao ctu-info=0 max-tlayer=4
in:0 out:0 type:I q:27.44 q-aq:28.98 q-noVbv:27.44 q-Rceq:1.00 tex:120741 mv:15243 misc:1952 icu:1296.00 pcu:0.00 scu:0.00 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-0.85;
in:3 out:1 type:k q:30.36 q-aq:28.92 q-noVbv:30.36 q-Rceq:1.00 tex:91681 mv:12445 misc:2026 icu:1192.25 pcu:102.50 scu:1.25 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-1.98;
in:2 out:2 type:B q:32.68 q-aq:33.44 q-noVbv:32.68 q-Rceq:1.00 tex:50610 mv:11655 misc:2295 icu:807.00 pcu:387.00 scu:102.00 tlayer:1 pbqpoffset:2.32 pbfactor:1.31 avgQpOffsetCutree:-0.40;
in:1 out:3 type:b q:33.81 q-aq:34.23 q-noVbv:33.81 q-Rceq:1.00 tex:47538 mv:12016 misc:2142 icu:756.25 pcu:463.00 scu:76.75 tlayer:2 pbqpoffset:3.46 pbfactor:1.49 avgQpOffsetCutree:0.00;
in:18 out:4 type:k q:28.16 q-aq:26.85 q-noVbv:28.16 q-Rceq:1.00 tex:122609 mv:12660 misc:2035 icu:1260.25 pcu:35.50 scu:0.25 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-2.10;
in:11 out:5 type:B q:31.18 q-aq:29.08 q-noVbv:31.18 q-Rceq:1.00 tex:52184 mv:6746 misc:1814 icu:1231.50 pcu:57.25 scu:7.25 tlayer:1 pbqpoffset:2.00 pbfactor:1.26 avgQpOffsetCutree:-2.35;
in:7 out:6 type:B q:31.77 q-aq:29.95 q-noVbv:31.77 q-Rceq:1.00 tex:47638 mv:7318 misc:1796 icu:1069.50 pcu:162.50 scu:64.00 tlayer:2 pbqpoffset:2.00 pbfactor:1.26 avgQpOffsetCutree:-2.12;
in:5 out:7 type:B q:32.06 q-aq:31.95 q-noVbv:32.06 q-Rceq:1.00 tex:39830 mv:9991 misc:2203 icu:828.50 pcu:257.00 scu:210.50 tlayer:3 pbqpoffset:2.00 pbfactor:1.26 avgQpOffsetCutree:-1.04;
in:4 out:8 type:b q:33.34 q-aq:33.51 q-noVbv:33.34 q-Rceq:1.00 tex:31240 mv:11099 misc:2389 icu:611.75 pcu:385.25 scu:299.00 tlayer:4 pbqpoffset:3.13 pbfactor:1.44 avgQpOffsetCutree:0.00;
in:6 out:9 type:b q:33.05 q-aq:33.24 q-noVbv:33.05 q-Rceq:1.00 tex:21666 mv:8633 misc:2157 icu:465.50 pcu:374.75 scu:455.75 tlayer:4 pbqpoffset:3.13 pbfactor:1.44 avgQpOffsetCutree:0.00;
in:9 out:10 type:B q:31.47 q-aq:30.89 q-noVbv:31.47 q-Rceq:1.00 tex:32638 mv:6642 misc:1856 icu:840.50 pcu:256.25 scu:199.25 tlayer:3 pbqpoffset:2.00 pbfactor:1.26 avgQpOffsetCutree:-1.16;
