#options: cpuid=1173503 frame-threads=1 no-wpp no-pmode no-pme psnr no-ssim log-level=2 bitdepth=8 input-csp=1 fps=30000/1000 input-res=832x480 interlace=0 total-frames=300 level-idc=0 high-tier=1 uhd-bd=0 ref=4 no-allow-non-conformance no-repeat-headers annexb no-aud no-hrd info hash=0 no-temporal-layers open-gop min-keyint=1 keyint=5000 bframes=15 b-adapt=2 b-pyramid bframe-bias=0 rc-lookahead=40 lookahead-slices=0 scenecut=40 no-intra-refresh ctu=64 min-cu-size=8 rect amp max-tu-size=32 tu-inter-depth=3 tu-intra-depth=3 limit-tu=4 rdoq-level=2 dynamic-rd=0.00 no-ssim-rd signhide no-tskip nr-intra=0 nr-inter=0 no-constrained-intra strong-intra-smoothing max-merge=4 limit-refs=1 limit-modes me=3 subme=4 merange=57 temporal-mvp weightp weightb no-analyze-src-pics deblock=0:0 sao no-sao-non-deblock rd=6 no-early-skip rskip no-fast-intra no-tskip-fast no-cu-lossless b-intra rdpenalty=0 psy-rd=0.00 psy-rdoq=0.00 no-rd-refine analysis-reuse-mode=0 no-lossless cbqpoffs=0 crqpoffs=0 rc=abr bitrate=2000 qcomp=0.60 qpstep=4 stats-write=1 stats-read=0 slow-firstpass ipratio=1.40 pbratio=1.30 aq-mode=1 aq-strength=0.00 cutree zone-count=0 no-strict-cbr qg-size=64 no-rc-grain qpmax=69 qpmin=0 no-const-vbv sar=0 overscan=0 videoformat=5 range=0 colorprim=2 transfer=2 colormatrix=2 chromaloc=0 display-window=0 max-cll=0,0 min-luma=0 max-luma=255 log2-max-poc-lsb=8 vui-timing-info vui-hrd-info slices=1 opt-qp-pps opt-ref-list-length-pps no-multi-pass-opt-rps scenecut-bias=0.05 no-opt-cu-delta-qp no-aq-motion no-hdr no-hdr-opt no-dhdr10-opt analysis-reuse-level=5 scale-factor=0 refine-intra=0 refine-inter=0 refine-mv=0 no-limit-sao ctu-info=0 max-tlayer=4
in:0 out:0 type:I q:25.29 q-aq:22.56 q-noVbv:25.29 q-Rceq:1.08 tex:156700 mv:23041 misc:2531 icu:1560.00 pcu:0.00 scu:0.00 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-3.55;
in:4 out:1 type:k q:28.20 q-aq:24.47 q-noVbv:28.20 q-Rceq:1.08 tex:160513 mv:16227 misc:2380 icu:1542.50 pcu:16.50 scu:1.00 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-3.97;
in:2 out:2 type:B q:29.95 q-aq:28.82 q-noVbv:29.95 q-Rceq:1.08 tex:9708 mv:3863 misc:1365 icu:85.75 pcu:503.00 scu:971.25 tlayer:1 pbqpoffset:1.75 pbfactor:1.22 avgQpOffsetCutree:-1.34;
in:1 out:3 type:b q:31.09 q-aq:31.03 q-noVbv:31.09 q-Rceq:1.08 tex:2518 mv:3430 misc:1548 icu:14.25 pcu:443.75 scu:1102.00 tlayer:2 pbqpoffset:2.88 pbfactor:1.40 avgQpOffsetCutree:0.00;
in:3 out:4 type:b q:31.70 q-aq:32.01 q-noVbv:31.70 q-Rceq:1.08 tex:2758 mv:4016 misc:1202 icu:15.25 pcu:530.25 scu:1014.50 tlayer:2 pbqpoffset:3.50 pbfactor:1.50 avgQpOffsetCutree:0.00;
in:10 out:5 type:k q:25.07 q-aq:21.49 q-noVbv:25.07 q-Rceq:1.08 tex:219756 mv:22372 misc:2800 icu:1551.25 pcu:8.00 scu:0.75 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-3.95;
in:7 out:6 type:B q:28.17 q-aq:26.60 q-noVbv:28.17 q-Rceq:1.08 tex:37736 mv:10278 misc:2802 icu:365.25 pcu:823.25 scu:371.50 tlayer:1 pbqpoffset:1.53 pbfactor:1.19 avgQpOffsetCutree:-2.19;
in:6 out:7 type:B q:29.44 q-aq:30.14 q-noVbv:29.44 q-Rceq:1.08 tex:10648 mv:7321 misc:2047 icu:57.00 pcu:780.00 scu:723.00 tlayer:2 pbqpoffset:2.28 pbfactor:1.30 avgQpOffsetCutree:-0.46;
in:5 out:8 type:b q:34.08 q-aq:34.14 q-noVbv:34.08 q-Rceq:1.08 tex:1445 mv:2507 misc:824 icu:4.50 pcu:376.25 scu:1179.25 tlayer:3 pbqpoffset:6.40 pbfactor:2.09 avgQpOffsetCutree:0.00;
in:9 out:9 type:B q:27.79 q-aq:27.52 q-noVbv:27.79 q-Rceq:1.08 tex:15348 mv:8987 misc:2537 icu:51.50 pcu:723.00 scu:785.50 tlayer:2 pbqpoffset:2.20 pbfactor:1.29 avgQpOffsetCutree:-0.78;
in:8 out:10 type:b q:28.78 q-aq:29.03 q-noVbv:28.78 q-Rceq:1.08 tex:25550 mv:10358 misc:2796 icu:103.75 pcu:807.75 scu:648.50 tlayer:3 pbqpoffset:2.67 pbfactor:1.36 avgQpOffsetCutree:0.00;
