#options: cpuid=1050111 frame-threads=1 no-wpp no-pmode no-pme psnr no-ssim log-level=2 bitdepth=8 input-csp=1 fps=50000/1000 input-res=832x480 interlace=0 total-frames=500 level-idc=0 high-tier=1 uhd-bd=0 ref=4 no-allow-non-conformance no-repeat-headers annexb no-aud no-hrd info hash=0 no-temporal-layers open-gop min-keyint=1 keyint=5000 bframes=15 b-adapt=2 b-pyramid bframe-bias=0 rc-lookahead=40 lookahead-slices=0 scenecut=40 no-intra-refresh ctu=64 min-cu-size=8 rect amp max-tu-size=32 tu-inter-depth=3 tu-intra-depth=3 limit-tu=4 rdoq-level=2 dynamic-rd=0.00 no-ssim-rd signhide no-tskip nr-intra=0 nr-inter=0 no-constrained-intra strong-intra-smoothing max-merge=4 limit-refs=1 limit-modes me=3 subme=4 merange=57 temporal-mvp weightp weightb no-analyze-src-pics deblock=0:0 sao no-sao-non-deblock rd=6 no-early-skip rskip no-fast-intra no-tskip-fast no-cu-lossless b-intra rdpenalty=0 psy-rd=0.00 psy-rdoq=0.00 no-rd-refine analysis-reuse-mode=0 no-lossless cbqpoffs=0 crqpoffs=0 rc=abr bitrate=2000 qcomp=0.60 qpstep=4 stats-write=1 stats-read=0 slow-firstpass ipratio=1.40 pbratio=1.30 aq-mode=1 aq-strength=0.00 cutree zone-count=0 no-strict-cbr qg-size=64 no-rc-grain qpmax=69 qpmin=0 no-const-vbv sar=0 overscan=0 videoformat=5 range=0 colorprim=2 transfer=2 colormatrix=2 chromaloc=0 display-window=0 max-cll=0,0 min-luma=0 max-luma=255 log2-max-poc-lsb=8 vui-timing-info vui-hrd-info slices=1 opt-qp-pps opt-ref-list-length-pps no-multi-pass-opt-rps scenecut-bias=0.05 no-opt-cu-delta-qp no-aq-motion no-hdr no-hdr-opt no-dhdr10-opt analysis-reuse-level=5 scale-factor=0 refine-intra=0 refine-inter=0 refine-mv=0 no-limit-sao ctu-info=0 max-tlayer=4
in:0 out:0 type:I q:28.72 q-aq:22.78 q-noVbv:28.72 q-Rceq:1.32 tex:403353 mv:68395 misc:2700 icu:1560.00 pcu:0.00 scu:0.00 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-6.79;
in:16 out:1 type:k q:31.63 q-aq:25.00 q-noVbv:31.63 q-Rceq:1.32 tex:176059 mv:36682 misc:4571 icu:579.75 pcu:876.50 scu:103.75 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-6.63;
in:8 out:2 type:B q:34.61 q-aq:29.57 q-noVbv:34.61 q-Rceq:1.32 tex:61648 mv:25110 misc:3730 icu:376.25 pcu:898.50 scu:285.25 tlayer:1 pbqpoffset:2.97 pbfactor:1.41 avgQpOffsetCutree:-4.60;
in:4 out:3 type:B q:35.20 q-aq:32.92 q-noVbv:35.20 q-Rceq:1.32 tex:10484 mv:10570 misc:2362 icu:58.75 pcu:619.00 scu:882.25 tlayer:2 pbqpoffset:3.56 pbfactor:1.51 avgQpOffsetCutree:-2.66;
in:2 out:4 type:B q:36.47 q-aq:36.00 q-noVbv:36.47 q-Rceq:1.32 tex:1 mv:14 misc:153 icu:0.00 pcu:16.00 scu:1544.00 tlayer:3 pbqpoffset:4.84 pbfactor:1.75 avgQpOffsetCutree:-2.12;
in:1 out:5 type:b q:39.15 q-aq:39.00 q-noVbv:39.15 q-Rceq:1.32 tex:0 mv:6 misc:162 icu:0.00 pcu:0.00 scu:1560.00 tlayer:4 pbqpoffset:7.51 pbfactor:2.38 avgQpOffsetCutree:0.00;
in:3 out:6 type:b q:39.47 q-aq:39.44 q-noVbv:39.47 q-Rceq:1.32 tex:429 mv:1420 misc:663 icu:2.75 pcu:194.75 scu:1362.50 tlayer:4 pbqpoffset:7.84 pbfactor:2.47 avgQpOffsetCutree:0.00;
in:6 out:7 type:B q:36.47 q-aq:35.26 q-noVbv:36.47 q-Rceq:1.32 tex:5157 mv:7363 misc:1880 icu:44.25 pcu:371.75 scu:1144.00 tlayer:3 pbqpoffset:4.84 pbfactor:1.75 avgQpOffsetCutree:-1.77;
in:5 out:8 type:b q:39.47 q-aq:39.88 q-noVbv:39.47 q-Rceq:1.32 tex:196 mv:1444 misc:608 icu:0.25 pcu:165.25 scu:1394.50 tlayer:4 pbqpoffset:7.84 pbfactor:2.47 avgQpOffsetCutree:0.00;
in:7 out:9 type:b q:39.47 q-aq:39.94 q-noVbv:39.47 q-Rceq:1.32 tex:251 mv:1509 misc:688 icu:0.00 pcu:133.00 scu:1427.00 tlayer:4 pbqpoffset:7.84 pbfactor:2.47 avgQpOffsetCutree:0.00;
in:12 out:10 type:B q:34.79 q-aq:31.49 q-noVbv:34.79 q-Rceq:1.32 tex:15977 mv:12013 misc:2602 icu:140.25 pcu:548.00 scu:871.75 tlayer:2 pbqpoffset:3.15 pbfactor:1.44 avgQpOffsetCutree:-3.39;
