#options: cpuid=1173503 frame-threads=1 no-wpp no-pmode no-pme psnr no-ssim log-level=2 bitdepth=8 input-csp=1 fps=50000/1000 input-res=832x480 interlace=0 total-frames=500 level-idc=0 high-tier=1 uhd-bd=0 ref=4 no-allow-non-conformance no-repeat-headers annexb no-aud no-hrd info hash=0 no-temporal-layers open-gop min-keyint=1 keyint=5000 bframes=15 b-adapt=2 b-pyramid bframe-bias=0 rc-lookahead=40 lookahead-slices=0 scenecut=40 no-intra-refresh ctu=64 min-cu-size=8 rect amp max-tu-size=32 tu-inter-depth=3 tu-intra-depth=3 limit-tu=4 rdoq-level=2 dynamic-rd=0.00 no-ssim-rd signhide no-tskip nr-intra=0 nr-inter=0 no-constrained-intra strong-intra-smoothing max-merge=4 limit-refs=1 limit-modes me=3 subme=4 merange=57 temporal-mvp weightp weightb no-analyze-src-pics deblock=0:0 sao no-sao-non-deblock rd=6 no-early-skip rskip no-fast-intra no-tskip-fast no-cu-lossless b-intra rdpenalty=0 psy-rd=0.00 psy-rdoq=0.00 no-rd-refine analysis-reuse-mode=0 no-lossless cbqpoffs=0 crqpoffs=0 rc=abr bitrate=2000 qcomp=0.60 qpstep=4 stats-write=1 stats-read=0 slow-firstpass ipratio=1.40 pbratio=1.30 aq-mode=1 aq-strength=0.00 cutree zone-count=0 no-strict-cbr qg-size=64 no-rc-grain qpmax=69 qpmin=0 no-const-vbv sar=0 overscan=0 videoformat=5 range=0 colorprim=2 transfer=2 colormatrix=2 chromaloc=0 display-window=0 max-cll=0,0 min-luma=0 max-luma=255 log2-max-poc-lsb=8 vui-timing-info vui-hrd-info slices=1 opt-qp-pps opt-ref-list-length-pps no-multi-pass-opt-rps scenecut-bias=0.05 no-opt-cu-delta-qp no-aq-motion no-hdr no-hdr-opt no-dhdr10-opt analysis-reuse-level=5 scale-factor=0 refine-intra=0 refine-inter=0 refine-mv=0 no-limit-sao ctu-info=0 max-tlayer=4
in:0 out:0 type:I q:24.28 q-aq:21.15 q-noVbv:24.28 q-Rceq:1.32 tex:101612 mv:11716 misc:2200 icu:1560.00 pcu:0.00 scu:0.00 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-3.20;
in:8 out:1 type:k q:27.19 q-aq:22.18 q-noVbv:27.19 q-Rceq:1.32 tex:52276 mv:8645 misc:2207 icu:614.25 pcu:604.75 scu:341.00 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-4.06;
in:4 out:2 type:B q:28.66 q-aq:26.52 q-noVbv:28.66 q-Rceq:1.32 tex:12116 mv:3452 misc:1280 icu:179.25 pcu:433.50 scu:947.25 tlayer:1 pbqpoffset:1.46 pbfactor:1.18 avgQpOffsetCutree:-2.42;
in:2 out:3 type:B q:28.73 q-aq:28.52 q-noVbv:28.73 q-Rceq:1.32 tex:6122 mv:2975 misc:975 icu:59.50 pcu:376.50 scu:1124.00 tlayer:2 pbqpoffset:1.53 pbfactor:1.19 avgQpOffsetCutree:-1.27;
in:1 out:4 type:b q:30.19 q-aq:30.02 q-noVbv:30.19 q-Rceq:1.32 tex:1291 mv:1225 misc:612 icu:14.00 pcu:274.00 scu:1272.00 tlayer:3 pbqpoffset:3.00 pbfactor:1.41 avgQpOffsetCutree:0.00;
in:3 out:5 type:b q:30.07 q-aq:30.01 q-noVbv:30.07 q-Rceq:1.32 tex:1237 mv:1195 misc:592 icu:4.50 pcu:260.50 scu:1295.00 tlayer:3 pbqpoffset:2.88 pbfactor:1.39 avgQpOffsetCutree:0.00;
in:6 out:6 type:B q:29.07 q-aq:28.49 q-noVbv:29.07 q-Rceq:1.32 tex:5746 mv:2494 misc:1072 icu:47.25 pcu:313.50 scu:1199.25 tlayer:2 pbqpoffset:1.87 pbfactor:1.24 avgQpOffsetCutree:-1.37;
in:5 out:7 type:b q:30.92 q-aq:31.00 q-noVbv:30.92 q-Rceq:1.32 tex:780 mv:862 misc:534 icu:9.25 pcu:147.50 scu:1403.25 tlayer:3 pbqpoffset:3.73 pbfactor:1.54 avgQpOffsetCutree:0.00;
in:7 out:8 type:b q:31.29 q-aq:31.34 q-noVbv:31.29 q-Rceq:1.32 tex:673 mv:834 misc:469 icu:3.50 pcu:155.50 scu:1401.00 tlayer:3 pbqpoffset:4.09 pbfactor:1.60 avgQpOffsetCutree:0.00;
in:16 out:9 type:k q:23.19 q-aq:18.40 q-noVbv:23.19 q-Rceq:1.32 tex:100882 mv:11840 misc:2702 icu:877.75 pcu:635.50 scu:46.75 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-4.12;
in:12 out:10 type:B q:26.54 q-aq:24.07 q-noVbv:26.54 q-Rceq:1.32 tex:15402 mv:4112 misc:1710 icu:98.25 pcu:612.75 scu:849.00 tlayer:1 pbqpoffset:1.35 pbfactor:1.17 avgQpOffsetCutree:-2.42;
in:10 out:11 type:B q:27.73 q-aq:26.89 q-noVbv:27.73 q-Rceq:1.32 tex:5041 mv:2715 misc:1148 icu:23.50 pcu:356.50 scu:1180.00 tlayer:2 pbqpoffset:1.54 pbfactor:1.19 avgQpOffsetCutree:-1.26;
in:9 out:12 type:b q:29.44 q-aq:29.74 q-noVbv:29.44 q-Rceq:1.32 tex:1110 mv:867 misc:503 icu:3.50 pcu:211.75 scu:1344.75 tlayer:3 pbqpoffset:2.74 pbfactor:1.37 avgQpOffsetCutree:0.00;
in:11 out:13 type:b q:28.65 q-aq:29.00 q-noVbv:28.65 q-Rceq:1.32 tex:1410 mv:1240 misc:662 icu:6.50 pcu:248.50 scu:1305.00 tlayer:3 pbqpoffset:2.96 pbfactor:1.41 avgQpOffsetCutree:0.00;
in:14 out:14 type:B q:26.00 q-aq:25.14 q-noVbv:26.00 q-Rceq:1.32 tex:5369 mv:2031 misc:1064 icu:14.50 pcu:353.75 scu:1191.75 tlayer:2 pbqpoffset:1.81 pbfactor:1.23 avgQpOffsetCutree:-1.26;
in:13 out:15 type:b q:28.37 q-aq:28.00 q-noVbv:28.37 q-Rceq:1.32 tex:685 mv:414 misc:413 icu:0.00 pcu:86.25 scu:1473.75 tlayer:3 pbqpoffset:3.67 pbfactor:1.53 avgQpOffsetCutree:0.00;
in:15 out:16 type:b q:27.69 q-aq:28.00 q-noVbv:27.69 q-Rceq:1.32 tex:709 mv:536 misc:451 icu:4.00 pcu:145.50 scu:1410.50 tlayer:3 pbqpoffset:3.99 pbfactor:1.59 avgQpOffsetCutree:0.00;
in:24 out:17 type:k q:19.25 q-aq:16.00 q-noVbv:19.25 q-Rceq:1.32 tex:144339 mv:16357 misc:3336 icu:966.00 pcu:550.50 scu:43.50 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-3.42;
in:20 out:18 type:B q:22.59 q-aq:20.26 q-noVbv:22.59 q-Rceq:1.32 tex:24833 mv:4689 misc:1870 icu:108.00 pcu:583.75 scu:868.25 tlayer:1 pbqpoffset:1.37 pbfactor:1.17 avgQpOffsetCutree:-2.42;
in:18 out:19 type:B q:24.56 q-aq:23.55 q-noVbv:24.56 q-Rceq:1.32 tex:7814 mv:2417 misc:1169 icu:15.75 pcu:491.00 scu:1053.25 tlayer:2 pbqpoffset:2.35 pbfactor:1.31 avgQpOffsetCutree:-1.30;
in:17 out:20 type:b q:27.24 q-aq:27.00 q-noVbv:27.24 q-Rceq:1.32 tex:733 mv:479 misc:436 icu:2.00 pcu:117.25 scu:1440.75 tlayer:3 pbqpoffset:4.53 pbfactor:1.69 avgQpOffsetCutree:0.00;
in:19 out:21 type:b q:26.09 q-aq:26.00 q-noVbv:26.09 q-Rceq:1.32 tex:965 mv:809 misc:610 icu:1.25 pcu:180.00 scu:1378.75 tlayer:3 pbqpoffset:4.38 pbfactor:1.66 avgQpOffsetCutree:0.00;
in:22 out:22 type:B q:22.27 q-aq:21.40 q-noVbv:22.27 q-Rceq:1.32 tex:12446 mv:3022 misc:1524 icu:16.25 pcu:368.25 scu:1175.50 tlayer:2 pbqpoffset:2.04 pbfactor:1.27 avgQpOffsetCutree:-1.36;
in:21 out:23 type:b q:24.62 q-aq:25.00 q-noVbv:24.62 q-Rceq:1.32 tex:2357 mv:1057 misc:674 icu:9.00 pcu:200.00 scu:1351.00 tlayer:3 pbqpoffset:3.89 pbfactor:1.57 avgQpOffsetCutree:0.00;
in:23 out:24 type:b q:23.68 q-aq:24.00 q-noVbv:23.68 q-Rceq:1.32 tex:2182 mv:823 misc:819 icu:0.00 pcu:187.25 scu:1372.75 tlayer:3 pbqpoffset:3.94 pbfactor:1.58 avgQpOffsetCutree:0.00;
in:32 out:25 type:k q:18.94 q-aq:15.35 q-noVbv:18.94 q-Rceq:1.32 tex:187727 mv:17144 misc:3001 icu:1548.50 pcu:11.50 scu:0.00 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-4.20;
in:28 out:26 type:B q:20.64 q-aq:18.32 q-noVbv:20.64 q-Rceq:1.32 tex:40478 mv:6648 misc:3050 icu:122.00 pcu:840.25 scu:597.75 tlayer:1 pbqpoffset:1.55 pbfactor:1.20 avgQpOffsetCutree:-2.49;
in:26 out:27 type:B q:22.18 q-aq:21.17 q-noVbv:22.18 q-Rceq:1.32 tex:12906 mv:3715 misc:1619 icu:11.00 pcu:624.00 scu:925.00 tlayer:2 pbqpoffset:3.02 pbfactor:1.42 avgQpOffsetCutree:-1.30;
in:25 out:28 type:b q:24.82 q-aq:25.01 q-noVbv:24.82 q-Rceq:1.32 tex:1712 mv:993 misc:647 icu:2.50 pcu:207.75 scu:1349.75 tlayer:3 pbqpoffset:5.61 pbfactor:1.91 avgQpOffsetCutree:0.00;
in:27 out:29 type:b q:25.39 q-aq:25.03 q-noVbv:25.39 q-Rceq:1.32 tex:1520 mv:910 misc:682 icu:1.50 pcu:229.00 scu:1329.50 tlayer:3 pbqpoffset:6.26 pbfactor:2.06 avgQpOffsetCutree:0.00;
in:30 out:30 type:B q:22.07 q-aq:20.92 q-noVbv:22.07 q-Rceq:1.32 tex:12016 mv:3274 misc:1886 icu:20.00 pcu:534.50 scu:1005.50 tlayer:2 pbqpoffset:3.05 pbfactor:1.42 avgQpOffsetCutree:-1.34;
in:29 out:31 type:b q:25.26 q-aq:25.11 q-noVbv:25.26 q-Rceq:1.32 tex:1319 mv:789 misc:588 icu:0.00 pcu:261.25 scu:1298.75 tlayer:3 pbqpoffset:6.21 pbfactor:2.05 avgQpOffsetCutree:0.00;
in:31 out:32 type:b q:24.79 q-aq:25.00 q-noVbv:24.79 q-Rceq:1.32 tex:1263 mv:966 misc:667 icu:4.50 pcu:234.00 scu:1321.50 tlayer:3 pbqpoffset:5.82 pbfactor:1.96 avgQpOffsetCutree:0.00;
in:40 out:33 type:k q:18.21 q-aq:14.31 q-noVbv:18.21 q-Rceq:1.32 tex:193586 mv:20663 misc:3687 icu:1008.00 pcu:511.50 scu:40.50 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-4.22;
in:36 out:34 type:B q:20.08 q-aq:17.70 q-noVbv:20.08 q-Rceq:1.32 tex:46980 mv:8027 misc:2761 icu:132.25 pcu:711.50 scu:716.25 tlayer:1 pbqpoffset:1.51 pbfactor:1.19 avgQpOffsetCutree:-2.55;
in:34 out:35 type:B q:21.24 q-aq:20.30 q-noVbv:21.24 q-Rceq:1.32 tex:17938 mv:4176 misc:1982 icu:15.00 pcu:534.00 scu:1011.00 tlayer:2 pbqpoffset:2.48 pbfactor:1.33 avgQpOffsetCutree:-1.47;
in:33 out:36 type:b q:23.93 q-aq:24.01 q-noVbv:23.93 q-Rceq:1.32 tex:2205 mv:1018 misc:841 icu:0.00 pcu:227.00 scu:1333.00 tlayer:3 pbqpoffset:5.08 pbfactor:1.80 avgQpOffsetCutree:0.00;
